ayan majumdar,9157b6d3cb6241e7acfd3e68f5fb292e,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Awesome,"I love flipkart, phone is very good for everything.
 
 

   READ MORE
  
",2,0,03-Jul-17
Abhishek  Giri ,f7fbb45c19a448f28618f7e6062c0a87,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,2,Must buy!,"Highly Impressed with delivery but phone has battery problem battery is draining very quickly.
 
 

   READ MORE
  
",2,0,31-May-17
Flipkart Customer,397aa3185d4b44d3aa5111e0917ce574,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,2,Moderate,".not 4g
 
 

   READ MORE
  
",9,7,15-May-17
Saravana,cfb16af5fb83480184cd3f3f2bf3b750,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Wonderful,"Camera quality rear and back super.  Awesome battery
  
  No heating issues no hanging problem.  Always very smart.  Phone. Display super.  Very slim light weight
  
  By tamilan
  
  Saravanan
 
 

   READ MORE
  
",19,21,05-Jun-17
Soma Ghosh Poddar,9b9bc706d7c440e0b9eadd3cc0055661,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Just wow!,"Good
 
 

   READ MORE
  
",8,6,02-May-17
Ajay Chauhan,85ff6d8c3ef0475dbffeb7546c90a18b,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,One Star,"Bad camera quality ,bad battery,Mene 5 min run Kiya to 15% battery discharge ho gayi bad experience. bad accesories, anyway it's okey smartphone not good.
 
 

   READ MORE
  
",3,1,02-Aug-17
Flipkart Customer,599527e4a5954d729b71c77538339026,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Very Good,"Nice budget Mobile . This is very comfortable for middle class people
 
 

   READ MORE
  
",3,1,29-May-17
Karthik Sreekumar,00d7a3c4a40540f2af3fcea5f4b94471,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,Bad phone,"Do not buy this phone
  

  1) heats up
  
  2) downloading and installation of apps take very longer time.
  
  3) cannot install more than 3 apps . Its hangs
 
 

   READ MORE
  
",22,36,02-Jun-17
Flipkart Customer,bb6810e3af704275a8164b0f2e104fad,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,Could be way better,"Product wise in these range it's good but battery is very bad it drain out very fast even it's full charge without playing any games or watching movies max to max 8 hrs and its shows 20 percent . Screen is ok .camera also acceptable. Help me I want to replace it with other model.
 
 

   READ MORE
  
",9,12,03-Jul-17
Flipkart Customer,89586efa36a74a60a5ae0ea27864a2bb,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,2,Not good,"Ok this price
 
 

   READ MORE
  
",2,1,30-Jun-17
Rajanikanth K N,cd9e6f397cef4eb680c6789f5d46fc9e,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Good choice,"Its good and worth for money which I paid
 
 

   READ MORE
  
",2,1,17-May-17
Flipkart Customer,2bf33b68a7764bccb57addbd13ea79a4,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Delightful,"Good product
 
 

   READ MORE
  
",1,0,20-Oct-17
Balram Sharma ,ef177748c1d34582bef6329713fcceb0,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,Absolute rubbish!,"Not working properly
 
 

   READ MORE
  
",1,0,21-Sep-17
Jagannath Ganguli,12d5dddf6c9048209566ca0f5462d229,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,2,Perfect product!,"Great... best... 5star
 
 

   READ MORE
  
",1,0,21-Sep-17
Flipkart Customer,4e6f6341694e46c78bc53b7e9ebcd6c4,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Mbl,"Cool phone with aswm features
 
 

   READ MORE
  
",0,0,17-Sep-17
Subin Suresh,6b34c1bda2a6492a85616f1ffacb54a3,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Fabulous!,"Nice budget phone..Nice battery backup... Slight hanging problems araises sometimes.. Thankyou Flipkart for making the delivery in time. Thankyou micromax for this amazing budget phone
 
 

   READ MORE
  
",0,0,08-Sep-17
amitava chatterjee,cfbeeffbfd7e4e4e94d8bbf73f43978b,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Fabulous!,"This mobile phone is good, battery backup is excellent
 
 

   READ MORE
  
",1,0,03-Sep-17
namya Gandhi,ae3f1cc223e1426b8d59a9fefc2d1dad,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Awesome,"The phone is awesome.
 
 

   READ MORE
  
",0,0,19-Aug-17
Flipkart Customer,e80d235188264db7930741d681dd7f1e,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,3,Good,"Phone is good.
 
 

   READ MORE
  
",1,0,19-Aug-17
Flipkart Customer,3748a805206640aebb399e352665c918,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Wonderful,"Good product for the price
 
 

   READ MORE
  
",0,0,19-Aug-17
Arvind Kumar Kumar,dd555567ca3345e884d85055b8a9fed2,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Super!,"Very nice mobile at this amount.
  
  No doubt
 
 

   READ MORE
  
",1,0,12-Aug-17
Pradeep,ea563999498a4ec59aa1ebf81eed0d06,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Great product,"Nic mobile price range very good mobile
 
 

   READ MORE
  
",0,0,12-Aug-17
Flipkart Customer,168dc3b590e44ea3b6a38f9d12ef1a2b,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,LOVE THE PRODUCT,"EXCELENT. BATTERY IS SO GOOD..
 
 

   READ MORE
  
",1,0,08-Aug-17
Tamal barui,b7ae98506289452ebf12a7ad757fd285,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Four Stars,"Today i got it, its a good mobile in low price
 
 

   READ MORE
  
",0,0,29-Jul-17
Sachin Mirjankar,ad297284165149af9dee42dbd21a4bd4,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Four Stars,"Thz product was good
 
 

   READ MORE
  
",0,0,29-Jul-17
sushil kumar singh,4312479b0708418d92b2ff6527e27c62,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Four Stars,"Looking very nice and havy product.
  
  Good bettry .
 
 

   READ MORE
  
",1,0,23-Jul-17
Md. Salauddin,abe1655d6f2e4d1a90d4408524efdaca,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Four Stars,"Big screen,big entertainment
 
 

   READ MORE
  
",0,0,22-Jul-17
Flipkart Customer,51d6ea5071d24819a779da28750f08c7,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Four Stars,"Best for price
 
 

   READ MORE
  
",1,0,21-Jul-17
Satish  Nakkina,db8783e04e8f469296b1f37cd0b2dabe,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Five Stars,"SUPER PRODUCT
 
 

   READ MORE
  
",1,0,21-Jul-17
pawan  singh,1f8e9a1a600542d2a90959d5d7cc101e,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Terrific purchase,"Super
 
 

   READ MORE
  
",1,0,17-Jul-17
Flipkart Customer,7ebc8e73f6bc4b24997158466f7afec8,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,best budget mobile phone,"overall the product is very nice the battery backup.this mobile is very better than in this price range thank u flipkart go for it
 
 

   READ MORE
  
",1,0,12-Jul-17
somdatta kulkarni,c001aec026ca496c9ae846c5eb60ec19,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Classy product,"Nice product
 
 

   READ MORE
  
",1,0,09-Jul-17
Kumar Miladri Shekhar Narayan,4ea3ae50375a4a30962e2b281bacebbf,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Decent product,"It's not bad on this price, 3999/-, device screen so large 5.5"" but body configuration bad, very normal body, camera not bad, it's enough, it needs 4g. Ovaral it's ok on this price.
 
 

   READ MORE
  
",1,0,06-Jul-17
Abhijit Modak,5c7b497f0ac144c0b925ffb9f3530534,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Must buy!,"is good
 
 

   READ MORE
  
",1,0,30-Jun-17
Ghanshyam  Sahu ,bebc406acc67462897348b2985db3376,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Must buy!,"Good mobile with good camera quality and big screen
 
 

   READ MORE
  
",1,0,25-Jun-17
Flipkart Customer,be1578d678ae4088bc8dc04a23d46d7b,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Terrific purchase,"Osam phoneee
 
 

   READ MORE
  
",1,0,24-Jun-17
Debasish maity,469b6426502f424db726824c3c149b8f,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Terrific purchase,"flash delivery.  looks good big display.  camera  average.
 
 

   READ MORE
  
",0,0,16-Jun-17
Flipkart Customer,25df1db5ef184d7d948781ffbfdedd96,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Delightful,"Good
 
 

   READ MORE
  
",0,0,15-Jun-17
Prashant kumar  Roy,ac65b362cbf4488fb69ba3d020467ff6,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Awesome,"Nice phone in this price
 
 

   READ MORE
  
",0,0,14-Jun-17
alok,11c6b1219a194f828244d036f7c75a41,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Good choice,"nice product
 
 

   READ MORE
  
",0,0,13-Jun-17
Flipkart Customer,d405246709f84e1599240424fece1276,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Excellent,"I bought this product for 4000/
  
  lovely  product , with stylish output ......
  
  lovedddd ittt
 
 

   READ MORE
  
",0,0,12-Jun-17
Monomohan Ghosh,52d0342b26fe41718006249001d04d76,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Delightful,"Super
 
 

   READ MORE
  
",0,0,12-Jun-17
Ankit Singh Ankit singh,ebb87b05d245427ea7beb5e89c494cf2,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Must buy!,"Very good
 
 

   READ MORE
  
",0,0,11-Jun-17
Flipkart Customer,ccc0502c7d054db4a56fef18c8248bf8,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Very Good,"good product
 
 

   READ MORE
  
",0,0,11-Jun-17
Flipkart Customer,b35eaca9f72949d0a68405602524474c,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Terrific purchase,"Value for money
 
 

   READ MORE
  
",1,0,10-Jun-17
Soumyajit,72684ee4bbb2499ea4b01526fdb5c584,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Fabulous!,"nice
 
 

   READ MORE
  
",0,0,10-Jun-17
Flipkart Customer,693570ff2d854555a948d7f9a04c5841,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Terrific,"Good
 
 

   READ MORE
  
",1,0,09-Jun-17
Flipkart Customer,e4b6e1d1654644bbaa7587d515e1f03e,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Very Good,"Nice mobile at this range.
 
 

   READ MORE
  
",0,0,09-Jun-17
naresh,9be94fcf79e145978f95414b5825efe2,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Really Nice,"big screen,HD view
 
 

   READ MORE
  
",0,0,09-Jun-17
G.Sivakumar,9da27254ead740bc9db07f1ea996d8e4,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Super!,"Good
 
 

   READ MORE
  
",0,0,08-Jun-17
Abhishek .V M,bdeff19911ec49fb9fe1d6955a75474f,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Wonderful,"mediam product
 
 

   READ MORE
  
",1,0,08-Jun-17
Sunil Rathod,03293d921de541a4802937af76632194,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,3,Fair,"Product is good
 
 

   READ MORE
  
",0,0,07-Jun-17
Flipkart Customer,86975a198a7e459e830d749b749a9e97,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,3,Decent product,"ossum product
 
 

   READ MORE
  
",0,0,07-Jun-17
Bijaya Kumar  sahu,b0eb804e9d0f4b40ad162416c67504f0,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Classy product,"Nice product.
 
 

   READ MORE
  
",0,0,07-Jun-17
Flipkart Customer,91840c4fe6394166abb7f7d21eed192d,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Highly recommended,"I like it
 
 

   READ MORE
  
",0,0,06-Jun-17
Flipkart Customer,5d5bbe20c0434f3d8ac60287aad3d56d,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Highly recommended,"Good product , all is good. Battery backup is normal not very good
 
 

   READ MORE
  
",1,0,06-Jun-17
Sanjay  Kumar,262601fa2e0c4299899cded79b296bbe,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Super!,"Excellent mobile
 
 

   READ MORE
  
",1,0,04-Jun-17
Palash Biswas,fd513d73b4d64a248426b5e2f9ed9caf,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Perfect product!,"Nice
 
 

   READ MORE
  
",1,0,21-May-17
nivedita dutta,efb1f3c0d4194b0f9f891767d1e2e443,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,good,"everything is good about the product but ididnt recieved usb connector .
 
 

   READ MORE
  
",1,0,20-May-17
Aditya,fcd62bc8180248bda27382964320c9d5,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Pretty good,"Great phone for grand parents
 
 

   READ MORE
  
",1,0,19-May-17
Flipkart Customer,c986a4f86c1342dd9c2742a945b37719,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Must buy!,"Good one
 
 

   READ MORE
  
",0,0,19-May-17
Suresh maurya,156b564368ae4321973e970d8a9b1777,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Super!,"Good phone in range
 
 

   READ MORE
  
",1,0,19-May-17
Flipkart Customer,9c1ac95b922647f78c24ceba140ce097,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Good choice,"Good phone for beginners
 
 

   READ MORE
  
",0,0,19-May-17
Flipkart Customer,50582f56b5bc4da792ec01927d2e2c7e,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Classy product,"Very nice product , smooth working
 
 

   READ MORE
  
",1,0,18-May-17
Flipkart Customer,e78af8c12f994c1a80c1640e73aba2ae,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Wonderful,"Ok ok product for low price
 
 

   READ MORE
  
",0,0,18-May-17
kiran,9c7635d7db974f54a4a302a8ba05f821,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Value-for-money,"awesome
 
 

   READ MORE
  
",0,0,18-May-17
Flipkart Customer,39c1980e203d4549863e17fd2efd7495,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,2,Worth every penny,"Charging problem and very slow charge and also Heats up very easily
  
  Nd Drains Battery Fast
 
 

   READ MORE
  
",1,0,18-May-17
Abhijit Shaw,f7ce3bb4d10d48f9b9529a32799b1909,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Best in the market!,"Bought at 4K! More than worth at this price.
 
 

   READ MORE
  
",0,0,17-May-17
Sarbeswar Das,67a484b1ec924bb9825aa65ad99d074a,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Terrific purchase,"nice product
 
 

   READ MORE
  
",1,0,17-May-17
PRAVEEN G,85ae589ee0544c8eb954f11bb66f7a8f,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Pretty good,"Nice mobile with low cost I gifted this mobile to my aunty
 
 

   READ MORE
  
",1,0,17-May-17
SURESH R,ddbacdded39847bda0a67f2f960bf754,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,very nice mobile,"very big mobile but nice
 
 

   READ MORE
  
",0,0,17-May-17
Flipkart Customer,2c560f989b084329aae25e8508f8cad8,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Classy product,"Good product with best quality
 
 

   READ MORE
  
",1,0,17-May-17
Rahul Krishnan,ed172d9fd9ab456c8005b6d4a5ea1da4,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Simply awesome,"Good pic
 
 

   READ MORE
  
",0,0,17-May-17
Awadhesh Sharma,17b7dd174cfb4e48973dd74341411479,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Brilliant,"Nice ....
 
 

   READ MORE
  
",1,0,16-May-17
Flipkart Customer,5d842661fad24a49afb88f20fc2bdc9f,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Terrific purchase,"Good phone in affordable price
 
 

   READ MORE
  
",1,0,16-May-17
Flipkart Customer,2c8e37adeb404e37b8d556358d713e1a,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Best in the market!,"Nice product..it's worth
 
 

   READ MORE
  
",0,0,16-May-17
Flipkart Customer,0eac50a0702249c0967d56be95ddcd54,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Good choice,"It z nice.. but camera quality z not good
 
 

   READ MORE
  
",0,0,16-May-17
Niraj Kumar,ca6c606f4d114955950188376df96ffa,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,3,Nice,"Good product
 
 

   READ MORE
  
",0,0,14-May-17
bibhuti pattanaik,dc74f301bd554fcca4f9b9f6267b9c28,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,awesome,"its a very good phone in affordable price
 
 

   READ MORE
  
",0,0,13-May-17
preetam das,47ca0f1807834c389ee84127a32f7c82,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Very Good,"Although product Is good,  should give 4g
 
 

   READ MORE
  
",1,0,13-May-17
kahtiresa pandian pandian,ece38f9902af46278f215b54877022ce,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,Unsatisfactory,"very worst .. don t buy.. you can put your money directly to dust bin  instead of buying it
 
 

   READ MORE
  
",2,2,10-Jul-17
Flipkart Customer,e4ef3535834a4401a7255503047b98ea,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,Very poor,"very  bad product  i ever buy ...in this Mobile  there is battery  storage  problem ....
 
 

   READ MORE
  
",2,2,03-Jun-17
Farooq Muhammed.S,207d5e3ae1aa46868d61e7612e2dee7d,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Perfect product!,"NICE PRODUCT AT THIS PRICE 3999/-
 
 

   READ MORE
  
",2,2,18-May-17
sumit kumar,14494d7e132b4eda875e682aa1f5c7e9,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,good phone with mid range all the facilities with big disp.,"good phone with mid range all the facilities with big display and no 4g available
 
 

   READ MORE
  
",2,2,13-May-17
Shiva Bisht,ca6e74ee89c14078b977a58f45ab6fa4,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Super!,"Best mobile in this range....   . I recommended for everyone to buy this who has a tight budget . I have not try much games but u can play basic games like temple run, candy crush, ect . It has a good and loud speaker screen size is also good battery is bit low 2300 mAh but overall this phone is awesome. One more thing is that my Gyroscope is not working !!!!
 
 

   READ MORE
  
",2,3,23-Jun-17
Shubham Raj,984c6b9360014bad9b879f2eee431920,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Five Stars,"There's is no smart phone in the market at this price with that many features. Delivered on Time.
  
  1. Awesome Phone.
  
  2. Affordable & Best Features.
  
  3. 1 GB RAM.
  
  4. Nice 8 MP rear camera, 5 MP front camera.
  
  5. It is best in the market at this price.
  
  6. Sounds are good.
  
  7. Support video call too.
  
  8. 32 GB Expandable.
  
  9. Delivered next day.
 
 

   READ MORE
  
",1,1,29-Jul-17
Biswajit Bora,21cf54a3c55442d58f171b353ab7cca3,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,5,Five Stars,"This product is very fantastic and flipkart is very nice
 
 

   READ MORE
  
",1,1,27-Jul-17
Rajnish  Jangir,ac75f1329e034fb994c0830c987c7a40,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,Very Good,"Not good not bad
 
 

   READ MORE
  
",1,1,29-Jun-17
Flipkart Customer,ebb551cb687f409ab0a417409f216561,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,Waste of money!,"Charge pedithe mobile heat avuthundi,operate chesetapudu kuda, changing thondarga aepothundi,late ga charge avuthundi ....Waste mobile don't purchase it ...,,,...
 
 

   READ MORE
  
",3,9,22-May-17
Rajat Tiwari,e9f5c77538a9431fa2a9286f78472871,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,1,Unsatisfactory,"It's not a good phone for use .... As it works on spreadtrum processor and spreadtrum processor is not that much good for use ....
  
  And the second problem is that this phone works on lollipop android version .... Which is not good for a phone with 1 gb ram .... Rear camera is nice .... Kindly avoid buying this phone. Don't waste your money
 
 

   READ MORE
  
",5,25,23-Jun-17
Rahul,52b5c3ef8fec4a25a81db9fe68cf1f1b,"Micromax Canvas Spark 3 (Black, 8 GB)",MOBETC9SPZHC6FPC,4,"for this low price, its a great phone.","Very good phone for this prize range, no complaints. Of-course it lags when multiple downloads or apps updating, while multi-tasking( mid-heavy). So this phone is for low usage users obviously not for heavy gaming (light gaming okay). Very good bright screen. Camera is decent then again one must consider the price. I  both this for a lady relative. Doesn't use it for gaming or heavy usage, but still can brag about this big screen good quality screen. So all this is said with he price in mind, so be realistic with your expectations. If this were costlier (5k & above) it would be a worthless & you can be unhappy. But the build quality must be appreciated, even costlier phone costing 10k wouldn't have such a great build. So great screen & build quality FOR THIS PRICE?  well worth it.
 
 

   READ MORE
  
",1,3,12-Jul-17
