Drew 586,amz_user_65,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,"Dense and heavy brick, though capacity is undeniable.",18,8,12-Mar-23
Sam 212,amz_user_66,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Charges my phone fast,Solid performance and fast charging with PowerIQ. LED lights are useful.,7,19,3-Mar-23
Alex 285,amz_user_67,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,"Dense and heavy brick, though capacity is undeniable.",8,8,12-Mar-23
Jordan 166,amz_user_68,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Solid performance and fast charging with PowerIQ. LED lights are useful.,2,18,5-Mar-23
Drew 993,amz_user_69,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Great power bank,Charged my phone 4 times without breaking a sweat. High quality casing.,16,12,3-Mar-23
Casey 636,amz_user_70,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Solid performance and fast charging with PowerIQ. LED lights are useful.,2,28,20-Mar-23
Drew 993,amz_user_71,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,"A bit too heavy for daily pocket carry, but good for backpacks.",16,3,3-Mar-23
Drew 619,amz_user_72,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Decent charger,Good battery capacity. Recharging the power bank takes a long time.,18,28,6-Mar-23
Logan 136,amz_user_73,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Great power bank,Anker quality as expected. Durable finish and clean charging output.,13,0,12-Mar-23
Morgan 831,amz_user_74,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Decent charger,Good battery capacity. Recharging the power bank takes a long time.,25,27,18-Mar-23
Pat 471,amz_user_75,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,1,Severe battery swelling,Battery swelling occurred after 2 months. The casing split open due to cell expansion.,20,15,13-Mar-23
Chris 356,amz_user_76,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Charged my phone 4 times without breaking a sweat. High quality casing.,15,9,11-Mar-23
Logan 408,amz_user_77,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Charges my phone fast,Charged my phone 4 times without breaking a sweat. High quality casing.,11,4,4-Mar-23
Logan 828,amz_user_78,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Best travel charger,Solid performance and fast charging with PowerIQ. LED lights are useful.,12,18,28-Mar-23
Morgan 632,amz_user_79,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Great power bank,Charged my phone 4 times without breaking a sweat. High quality casing.,10,27,23-Mar-23
Alex 223,amz_user_80,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Anker quality as expected. Durable finish and clean charging output.,25,12,4-Mar-23
Drew 868,amz_user_81,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,2,Heavy and large,"Dense and heavy brick, though capacity is undeniable.",6,0,8-Mar-23
Drew 807,amz_user_82,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,The battery is quite heavy to hold along with the phone. Bulky in pocket.,21,1,14-Mar-23
Casey 105,amz_user_83,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,1,Severe battery swelling,Battery swelling occurred after 2 months. The casing split open due to cell expansion.,14,9,16-Mar-23
Sam 606,amz_user_84,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Great power bank,Charged my phone 4 times without breaking a sweat. High quality casing.,10,3,11-Mar-23
Sam 805,amz_user_85,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Best travel charger,Solid performance and fast charging with PowerIQ. LED lights are useful.,8,11,20-Mar-23
Taylor 415,amz_user_86,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Reliable battery backup,Solid performance and fast charging with PowerIQ. LED lights are useful.,17,15,14-Mar-23
Drew 445,amz_user_87,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,"Dense and heavy brick, though capacity is undeniable.",19,0,23-Mar-23
Sam 157,amz_user_88,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Decent charger,Good battery capacity. Recharging the power bank takes a long time.,22,12,26-Mar-23
Drew 730,amz_user_89,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Anker quality as expected. Durable finish and clean charging output.,0,25,28-Mar-23
Logan 656,amz_user_90,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Charges my phone fast,Charged my phone 4 times without breaking a sweat. High quality casing.,18,9,9-Mar-23
Alex 107,amz_user_91,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Holds charge for weeks. Very reliable power for outdoor trips.,8,27,2-Mar-23
Morgan 578,amz_user_92,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Great power bank,Charged my phone 4 times without breaking a sweat. High quality casing.,24,5,4-Mar-23
Logan 994,amz_user_93,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Charges my phone fast,Solid performance and fast charging with PowerIQ. LED lights are useful.,11,19,24-Mar-23
Jordan 708,amz_user_94,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Solid performance and fast charging with PowerIQ. LED lights are useful.,20,25,19-Mar-23
Chris 303,amz_user_95,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Reliable battery backup,Solid performance and fast charging with PowerIQ. LED lights are useful.,3,2,13-Mar-23
Jordan 304,amz_user_96,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Holds charge for weeks. Very reliable power for outdoor trips.,12,7,8-Mar-23
Casey 283,amz_user_97,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Decent charger,Good battery capacity. Recharging the power bank takes a long time.,23,2,11-Mar-23
Sam 301,amz_user_98,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,2,Heavy and large,The battery is quite heavy to hold along with the phone. Bulky in pocket.,14,23,6-Mar-23
Pat 949,amz_user_99,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Charged my phone 4 times without breaking a sweat. High quality casing.,3,10,14-Mar-23
Morgan 470,amz_user_100,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Anker quality as expected. Durable finish and clean charging output.,15,8,17-Mar-23
Pat 470,amz_user_101,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Best travel charger,Anker quality as expected. Durable finish and clean charging output.,19,24,8-Mar-23
Casey 847,amz_user_102,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Solid performance and fast charging with PowerIQ. LED lights are useful.,7,24,1-Mar-23
Sam 998,amz_user_103,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,The battery is quite heavy to hold along with the phone. Bulky in pocket.,12,28,14-Mar-23
Pat 394,amz_user_104,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Great power bank,Anker quality as expected. Durable finish and clean charging output.,7,26,25-Mar-23
Jordan 108,amz_user_105,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Great power bank,Anker quality as expected. Durable finish and clean charging output.,6,27,18-Mar-23
Drew 871,amz_user_106,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,"Dense and heavy brick, though capacity is undeniable.",17,16,13-Mar-23
Morgan 406,amz_user_107,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Great power bank,Holds charge for weeks. Very reliable power for outdoor trips.,13,5,19-Mar-23
Morgan 437,amz_user_108,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Solid performance and fast charging with PowerIQ. LED lights are useful.,1,29,21-Mar-23
Sam 583,amz_user_109,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Best travel charger,Solid performance and fast charging with PowerIQ. LED lights are useful.,13,10,16-Mar-23
Morgan 459,amz_user_110,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Great power bank,Solid performance and fast charging with PowerIQ. LED lights are useful.,14,28,2-Mar-23
Taylor 492,amz_user_111,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Great power bank,Charged my phone 4 times without breaking a sweat. High quality casing.,1,5,24-Mar-23
Pat 602,amz_user_112,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Great power bank,Solid performance and fast charging with PowerIQ. LED lights are useful.,18,14,10-Mar-23
Morgan 758,amz_user_113,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,2,Heavy and large,The battery is quite heavy to hold along with the phone. Bulky in pocket.,20,8,6-Mar-23
Chris 905,amz_user_114,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Charges my phone fast,Anker quality as expected. Durable finish and clean charging output.,8,9,4-Mar-23
Morgan 450,amz_user_115,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Great power bank,Charged my phone 4 times without breaking a sweat. High quality casing.,24,18,19-Mar-23
Drew 940,amz_user_116,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Best travel charger,Anker quality as expected. Durable finish and clean charging output.,23,28,4-Mar-23
Pat 219,amz_user_117,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Holds charge for weeks. Very reliable power for outdoor trips.,9,23,14-Mar-23
Alex 170,amz_user_118,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Anker quality as expected. Durable finish and clean charging output.,15,11,19-Mar-23
Chris 694,amz_user_119,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Reliable battery backup,Solid performance and fast charging with PowerIQ. LED lights are useful.,12,8,23-Mar-23
Drew 363,amz_user_120,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,5,Best travel charger,Holds charge for weeks. Very reliable power for outdoor trips.,6,10,2-Mar-23
Taylor 388,amz_user_121,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Solid performance and fast charging with PowerIQ. LED lights are useful.,17,12,18-Mar-23
Logan 236,amz_user_122,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,3,Heavy and large,"A bit too heavy for daily pocket carry, but good for backpacks.",9,15,2-Mar-23
Morgan 256,amz_user_123,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,2,Heavy and large,"A bit too heavy for daily pocket carry, but good for backpacks.",3,13,11-Mar-23
Sam 451,amz_user_124,Anker PowerCore 20100mAh Portable Charger,B00X5RV14Y,4,Charges my phone fast,Charged my phone 4 times without breaking a sweat. High quality casing.,10,30,4-Mar-23
