Flipkart Customer,0739543c7a774ae4b59a8431d0c46ea7,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,The Gorgeous Nokia X2 With Amazing Features,"My Nokia X2 looks simply gorgeous. Besides it's colourful and perky outlook it has a large 4.3  screen that is supported by the Clear Black WVGA technology which makes the display spectacularly clear and sharp. The crystal clear and high resolution display along with the dual core processor and the 1GB RAM together has made my Nokia X2 fit for playing games or watching videos. There are also a large number of apps like the HERE Maps, Nokia Mix Radio, Skype, Outlook and many more. Nokia X2 too has access to the android apps which lets me download any android app I wish to on my phone from the third party app stores such as the Aptoid, Mobango, Yandex etc. My Nokia X2 also has a highly capacitated battery of 1800mAh battery.
 
 

   READ MORE
  
",4,0,04-Oct-14
Flipkart Customer,ba19e54f28fd45c9a49e2c8ebb3b9249,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Get The Best Of Everything On Nokia X2,"I bought Nokia X2 a few weeks back and I am very happy with my new buy. It is a very stylish looking handset, with an impressive 4.3  large screen having a protective double layered finish and a Clear Black WVGA display which along with the bright colour of it's cover. I love to show it off not only for it's gorgeous design but also because of all the functions it is capable of. The host of apps that are present on my Nokia X2 are excellent. From games apps like Temple Run to office apps like Outlook and many other apps have been loaded on my Nokia X2 from before only. And not only that there is also a large collection of the android apps as well. I also find the Fastlane to be a very useful feature on my phone as it helps me find all the important stuffs on the phone lined up on it.
 
 

   READ MORE
  
",4,0,04-Oct-14
Flipkart Customer,80d94e632ffc47a0934c1f2186bcbf78,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Nokia X2 Is My Best Buy,"I like the way my Nokia X2 has been designed, very sober and at the same time vivacious. Also it's thin edged built and the small size enhances its sleek demeanor. I can effortlessly go around with it firmly in my grip and with no chance of dropping it from my hand. Also it comfortably accommodates itself in a pocket or a small bag. Hence portability was never an issue with my Nokia X2. At the rear end it has been befitted with a 5 MP camera. It's quite handy and the resulting pictures pretty much have a good texture and clarity. Even the front camera is very useful for selfies. The first look at the handset impressed me to a great extent as it seemed to fall in place perfectly.The enability to download the android app s on the Nokia X2 is one of the coolest features on my phone and it has gone down very well with me. The ingress to the app world has been for my Nokia X2 a big step forward. Apart from the majority of the android apps that I have downloaded on my phone, there are also a few apps which were already there at the time I bought it. These apps are also very useful to me. And with so many applications there is need for proper management of the apps as well so that it doesn't take too long to find them. The Fastlane has shouldered the responsibility for faster management of the apps by giving me one swipe access to a page that has all the frequently used things on my phone. Even the 1800 mAh capacitated battery along with the dual core processing unit and the 1GB RAM provides commendable support to the entire functioning of the handset.
 
 

   READ MORE
  
",12,4,01-Oct-14
Basavaraj Totad,352959266168474bbea676f11c6b7338,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,AWESOME JUST BUY IT at this price,"All android apps are supported.
  
  Use apex launcher to get real android look.Download aptoide app store for downloading apps better than google play.Camera is very good.OTHER features not listed here are
  
  wifi direct,google maps support.Both SIM are 3G.front camera is ok for video calling purpose.Bluetooth tethering option available.u can easily extend range of wifi using this or connect to pc.Battery is very good.whatsapp supported.WITHOUT LOOKING FOR ANY MOBILE JUST BUY IT.TRUSTED BRAND NOKIA(MICROSOFT)
 
 

   READ MORE
  
",6,1,18-Jan-15
Flipkart Customer,4cc7da8bed9940d687170796de0fcdec,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Nokia X2: The Phone I Was Looking For,"Nokia X2 turned out be the phone I was looking for. It did fit into my budget well and also my criterion. It came with the android accessibility. The huge number of applications at the android market are not only meant for passing leisure time but also for a number of other purposes as well. Almost every site on the internet now has an android version of itself for users to get access to the website from their phones. The 4 GB internal storage of my phone along with the 32GB SD card storage is also a lot of space. And it is not only the applications that make smart phones smart but there are other factors as well. One of the smartest features on my phone I feel is the Fastlane. The Fastlane maintains all my most favourite and useful applications and other programs and things on my phone for easy accessibility.I can hold the phone in my hand which makes it lot easier to attend calls or reply to texts than putting it away in a bag or pocket while traveling. Another pro factor that adds spark to its appearance is the bright shade that it comes in. The attractively colored back shell wraps around the 4.3 inches screen which forms the frontier. The LCD screen resolution is quite commendable and the palette of colours displayed by the customizable live tiles looks gorgeous on the 4.3 inches screen. The 5 MP camera at the back of the device peeps out from the matte plastic and the headphone jack along with the volume and the power key are located on the sides of the phone. The phone runs fairly well on the dual core processor which handles all its tasks deftly and the 1 GB RAM I can effortlessly run any app I want. My Nokia X2 has also been enabled to support 3G and Wifi networks.
 
 

   READ MORE
  
",6,1,01-Oct-14
Pradeep Dhiman,70f1d5cd13314f0eb6825c2ab7266805,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Good Quality Product,"Dont have any complaints, excellent phone...
  

  only thing which i missed in it was it dont have android so cant run many android applications...
  

  rest is very good.
 
 

   READ MORE
  
",3,0,07-Dec-15
Flipkart Customer,1b2c3a73ca3c48e4a171c9de61e464a9,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Nokia X2: Strong Base For Stronger Performance,"I am pleased with my new Nokia X2 because of more than one reason. It has a great collection of apps including the android ones. I can download the android apps from the app stores like the Yandex, Mobango, Aptoid etc. There are a large number of smart apps on the Nokia App Store which I can download on my phone for free. Apps like the HERE Maps, Nokia Mix Radio, Skype, Outlook, Facebook, twitter etc have been preloaded on my phone. The Nokia X2 has been provided with a dual core processing system and 1 GB RAM which ascertains that all the functions are performed smoothly even when there are multiple apps open at the same time. The battery back up too is very good.
 
 

   READ MORE
  
",3,0,04-Oct-14
Flipkart Customer,cbab6faa03094b7b8707d199a337c0c5,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Nokia X2: The Smartphone For The New Generation,"Nokia X2 is the newest gadget I am totally into. The Nokia X2 is the attractive smart phone that has ventured into the new territory of the of the android App. I like the coexistence of the best of both worlds for delivering the best. The android apps are myriad types of applications and I can download these from the various third party app stores. Facebook, twitter, Whatsapp, WeChat has brought my social circles closer to me. I can use these apps to communicate with my friends at family any time I want. But all these apps require a proper support for their smooth functioning and the dual core processor does the task very efficiently. And also the 1 GB RAM doesn't let hiccups disrupt its continuity.My brand new Nokia X2 scoring point in terms of its outlook and design is the bright hue that adorns it's anterior and surrounds the 4.3 inches LCD. The sleek light weight phone is very much portable and I can just handle it very comfortably. My Nokia X2 has drawn many appreciation because of its pretty outlook. It has been dressed up very stylishly and also programmed to serve the appreciably as well. Since my Nokia X2 can perform so many functions and I can run multiple apps at the same time there are chances the operations might become a bit clumsy. Hence the Fastlane has been put into my phone to help me manage my phone better. It collects the recent apps, pictures, Facebook updates, games that I love to play and even contacts the I need frequently and dumps them all on one page in a neat order so that I can access them with just a click. Amazing battery which lasts even if I have spent the whole day meddling with the phone or have kept multiple apps running.
 
 

   READ MORE
  
",3,0,01-Oct-14
Flipkart Customer,40020fd54ea54df59aa45d63b6266cd3,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,The Amazing Nokia X2,"I have been gleefully showing off my new Nokia X2 and have been receiving compliments as well ever since I made the purchase. There isn't a single aspect of the phone that I like less. From its perky outlook to its connection with the world of android, I enjoy every bit of it to the fullest. Bright colours lift up my mood and it has a positive effect on me. The gorgeous phone with every bit of embodying a unique style statement has been my closest companion since I got it. There are many apps that have been provided by the Nokia for my convenience. But the entry to the android market is the major break through.  I browse through innumerable apps, some for fun some for definite purposes and some with important uses. I can select and download according to my own free will. And the 4GB mass memory along with the 32 to GB expandable memory provides enough space for the applications. The extra 7GB of free storage on the One Drive provides a viable back up for my documents.The Fastlane makes accessing these apps easier and faster as it collects and keeps all my favourite apps along with my most important contacts, recent pictures Facebook updates etc on a page so that I can find all of it at one place. This is a unique feature of my Nokia X2 which undoubtedly is of a lot of assistance. The less scattered things are the better and the faster it is for me. The 5MP camera comes pretty handy when I need take a picture suddenly or in an instance to capture an unexpected but beautiful moment or for that matter for clicking away selfies with the front facing camera is a lot convenient. It can be understood when I enlarge the pictures, the pixels remain intact without splitting the image. The white balance, brightness, contrast and other technical aspects of the camera can be adjusted directly from the camera interface for clicking the perfect image.
 
 

   READ MORE
  
",3,0,01-Oct-14
Flipkart Customer,909d2039662b4279bfde2395f7c5d20a,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Nokia X2: Changing The Concept Of SmartPhone,"The eye catching exterior of the Nokia X2 is a bonus gain for me. What gladdens me about the phone is that its fancy outlook doesn't mean that it has compromised on its overall quality. The bright colour of my new phone has given me a break from the usual nude coloured phones. I can comfortably grip on to its slender body which is of the perfect shape and size for my hands. The screen output is pretty much sharp and clear. The 4.3 inches display having powered by the Clear black technology makes for a grand display.  The first good news about it's features that took me over was the android apps. My Nokia X2 can support the android apps and I can download them from a multiple number of App stores. Apps like Nokia Mix radio and the HERE Maps and the HERE Drive are of great utility as well. Another handy feature on my Nokia X2 is the Fastlane. This is because the Fastlane makes things easier and faster for me by keeping the favourites on one page. I can access the Fastlane to find all the important stuffs together; I can just scroll and select to open it. It saves a lot of time and trouble and hence absolutely justifies its name. Nokia X2 also gives me the option to customize the menu in my way. I can set them in different customizable tiles in whichever pattern I feel like and also adjust the size of the tiles.Coming to the hardware part my Nokia X2 runs on the Qualcomm Snapdragon S4 dual Core processor and is supported by a 1GB RAM. These are the primary reasons why playing games on my phone or for that matter running any application on it was never problematic. It can be operated effortlessly.
 
 

   READ MORE
  
",3,0,01-Oct-14
Rakesh  Kowli,99e8dfa9d9e0407cb36f089b2c3d2e6e,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Awesome Nokia,"Nokia's android platforms phone is a perfect. All android apps works perfectly on this phone. Touch response is awesome. Maximum pre-loaded apps can be uninstalled, so we can remove unwanted apps which normal on any android phone is blocked. Good feature. You can use android launcher and the display will become same as other android phone. operating will be much easier.
 
 

   READ MORE
  
",5,1,28-Dec-14
VIR s,c4b35329842b486c8096caf0f808644c,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Android Phone with all Nokia Qualities.,"Recently purchased this phone @ 4500 from flipkart.I am damn happy with it.It is a complete Nokia Product.I hope you know what i mean by saying ""Nokia Product"".Display,built quality,touch response,simple user interface,looks.And If you are worrying about applications so don't worry guys you can install any android application.But you cant install it directly from play store as play store is not supported in this phone.But you can install required application on any other android phone and then transfer that application on this phone using Bluetooth.Once it is copied to Nokia X2. You can easily install that application simply by tapping it and installing it.
  

  Pros:
  
  Good build quality
  
  Smooth touch.
  
  Long Battery Life.
  
  It can run any android application or game supported upto 1Gb RAM.
  
  Camera quality in day light is Good.
  
  Good sound quality and voice clarity.
  
  Good screen resolution and Crispy display bcz of clear black technology.
  

  Cons:
  
  Running older Android version.
  
  Customize Android OS is slow but its not lagging.
  

  I am giving it 4 star bcz of its quality and smooth touch and durability.You are not going to get these qualities in any android phone at this price point of 6k. You can consider Nokia X2 for your parents.
  

  Thanks flipkart for quick delivery.
 
 

   READ MORE
  
",8,3,05-Jun-15
Flipkart Customer,8fbcb141da9d4d27953333640a4725d3,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Nokia X2 Dual Sim Smartphone With New And Enhanced Features,"My brand new Nokia X2 Dual Sim is total value for money. It has the most amazing features and I am very glad that I selected this handset for myself. I was overwhelmed by the collection of apps that are present here on my phone, from Temple Run to Instagram and a huge collection of the most popular android apps on the app stores like the SlideME, Aptoid, Yandex, Mobango etc. The 5 MP camera along with the front facing camera helps me click pictures using different angles. The 7 GB One Drive storage too is a good provision for me to keep my important files safe and secured. The gorgeous display with a double layered finish and 4.3  screen space, gleams from inside.  .
 
 

   READ MORE
  
",4,1,04-Oct-14
Roshan Patel,eb2744d74269408e9b746700a069eb13,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Ron Patel,"good mobile.......fastr and smuth..............like very good ....................sume like best mobile........thanks for flipkart
 
 

   READ MORE
  
",4,1,18-Sep-14
SANTOSH KUMAR ,b75a177fc28449eb969dcd6676876fc6,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,paisa basul,"very good phone under this price
  
  fast smart good touch response
  
  don't very  to bey this product
  
  i m happy with this phone
  
  all android game you can play
  
  app also you can download from store
 
 

   READ MORE
  
",5,2,17-Sep-14
Ravi Tripathi,53981317d526492995d38537e0486ffa,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Nothing Can Beat,"The Specification and the Brand you're getting is Spectacular and good for people who trynaa Experience the New OS or the New kind of ROM
 
 

   READ MORE
  
",5,2,05-Sep-14
Anuj Chadha,6c8033973ef94cb199e79bb5f0ac5933,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Phone for those who trust the power of NOKIA (BEST hardware reliability)...,"I was not expecting from my phone to support too much apps and it has not disappointed me...
  

  I have dropped it many times in first week on the marble floor but there is not single scratch even... Best buy under 6k....
  

  It is not for younger generation but the best for adults above...
  

  1. Mix radio is again randomly good....
  
  2. Rear camera is good but front camera is good for nothing...
  
  3. Snapdragon 200 is good...
  
  4. Have to download some imp apps like whatsapp, speedtest and etc from 1mobile market...
  
  5. 1GB RAM is good...
  
  6. Touch screen is good and viewing angles are medium...
  
  7. Bit heavier than its 4.3 inch large brothers but it makes it much more stronger...
  
  8. battery back up is not bad but not as good as Lumia 720...
  
  9. Thank you FLIPKART for fast delivery, good post sales support...
  
  10. Thank you WS retail for selling it to me for Rs. 4,499...
  

  regards..
 
 

   READ MORE
  
",2,0,17-Jun-15
Adya Mishra,e955ae854755478d8d67673998c51b39,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Whatsapp not a problem!,"Laurels: The product is excellent in terms of user friendly interface, touch responce, easy to handle, camera quality is pretty good.
  
  Of course! The reliability of nokia is and added advantage. Another thing that I have observed is that though you are asked to create a microsoft account, it works more like an android phone than windows i.e. most android apps are supported.
  

  Limitations: Though not a whatsapp lover myself I have found users distressed over not being able to download whatsapp. Its nearly impossible to download whatsapp from the store (they don't seem to have it) but no worries all you need to do is find someone who has an android phone and has whatsapp and App share installed on it(or can be downloaded). You can ask them to send you the .APK file of Whatsapp through App share. Next go to setting ->Security and enable installation from Unknown sources. Click on the .apk file and click on install. Whatsapp problem solved.
  

  All in all a good bargain!
 
 

   READ MORE
  
",2,0,13-Jun-15
DJ-HOT jana,93293050fad94f6cb385e58a23af1707,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Best Phone Forever......,"i played all high lvl graphics game very smooth. camera is good. take 720p hd vedio.phone is fast and handy. i install playstore in this set. it work good and no issu in google service. battary beckup bad and phone memory is so low. i can use only 2.9 gb for apps download. i phase only this 2 problem. otherwise i injoy all apps ( fb, whatsapp, skype, twiter, hangout, masenger, wechat, hike, line etc).
 
 

   READ MORE
  
",2,0,21-Apr-15
Udvab Chandra,79fb783c68564b3e83eac81d3e448bc5,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Awesome Product at this Price,"You can go for it,Good Product. Thanks Flipkart.Nice Battery Back Up. Nice Look. The only thing is its speaker voice is little bit low. Whats app is working good in this product. Overall After using one month i am not facing any issue in this product.
 
 

   READ MORE
  
",2,0,04-Apr-15
Tejas Patel,b756bbc983044c798e7b7c79ed2149f3,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,which box accesories i m get with this phone,"this mobile is so or too good  but in flipcart site they not mentioned  which box assesories we get whith box
 
 

   READ MORE
  
",2,0,08-Mar-15
Sovit Ranjan,0c1d6f975dcd4bd8a2a4f9cb7c3fb6fc,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Nokia X2,"Hi,I am sovit ranjan purchased NOKIA X2 and this phone look/style is very good,and all about the features are also very good.Battery backup better than other android phone.
 
 

   READ MORE
  
",2,0,31-Jan-15
Udit Joshi,f9d986e2918842babf7f297f6c04994b,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,4,Smarter !!,"A very good mobile phone at this price .. the best in its class .. good camera with auto focus and led flash .. Supports almost all android apps .. Build quality is very sturdy and battery back up is nice .. :-)
 
 

   READ MORE
  
",2,0,28-Jan-15
Flipkart Customer,52400f2681184b09933d49f33039e9fe,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,5,Happy With My Nokia X2,"Nokia X2 is a great phone. It is my new phone and I am pleased with it because of a number of reasons. Firstly my Nokia X2 has loads of apps on it many of which have been pre loaded on it while many others have been downloaded from the Nokia App Store. Whereas the android apps that can be found on my handset, have been downloaded by me from the apps stores like the Aptoid, Mobango etc. The 1 GB RAM and the Dual Core processor are the reasons why it is a delight operating the phone, all the functions run so smoothly. Even the 1800mAh battery is a delight. The Fastlane is a unique feature which keeps all the important contacts, highly used applications, recently clicked pictures all on the safe place, so that I can find these stuffs easily.
 
 

   READ MORE
  
",2,0,04-Oct-14
Bajrang Sethia,3892a5c586904d76a64b6cfe0c3dae82,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,1,Don't Update Your Mobile,"I Purchase nokia mobile x 2 dual sim yesterday from local market Rudrapur (Udhamsingh nagar). mobile look  & operating system very good.  But today i update the version of nokia mobile,sim  network signal are gone & does not work . I go to care centre , after check & he said that please send to nokia Company, Delhi. I suggest you , please do not buy this phone. If your buy this phone please do not update .
 
 

   READ MORE
  
",9,8,08-Sep-14
Rupesh Vislawath,9d500b1e01744ec28d229f5c27f6f310,"Nokia X2 Dual SIM (White, 4 GB)",MOBDYZ9HBMEYZMFN,3,neutral review,"Bought it from local store
  
  Good phone at this price but expected better  display quality.
  
  Pros:
  
  1. Nokia ka bharosa
  
  2. Fits best  in one hand
  
  3. Looks of course ;)
  
  4. Good battery backup
  
  5. Fast, dint feel any lag
  
  cons:
  
  1. Display isnt in league of current phones
  
  2. Shitty headphones
  
  3. No google play store
  
  4. Interface  not so good(my personal view)
  
  5. Camera not upto expectations, worst in night  and evening  time
 
 

   READ MORE
  
",5,3,08-Sep-14
